date,new_cases_rolling_average,new_deaths_rolling_average
2021-03-27,6119.142857142857,76.14285714285714
2021-03-28,6119.142857142857,76.14285714285714
2021-03-29,6191.714285714285,76.85714285714286
2021-03-30,6191.714285714285,76.85714285714286
2021-03-31,6191.714285714285,76.85714285714286
2021-04-01,6191.714285714285,76.85714285714286
2021-04-02,6191.714285714285,76.85714285714286
2021-04-03,6191.714285714285,76.85714285714286
2021-04-04,6191.714285714285,76.85714285714286
2021-04-05,8592.857142857143,80.42857142857143
2021-04-06,8592.857142857143,80.42857142857143
2021-04-07,8592.857142857143,80.42857142857143
2021-04-08,8592.857142857143,80.42857142857143
2021-04-09,8592.857142857143,80.42857142857143
2021-04-10,8592.857142857143,80.42857142857143
2021-04-11,8592.857142857143,80.42857142857143
2021-04-12,8418.0,81.42857142857143
2021-04-13,8418.0,81.42857142857143
2021-04-14,8418.0,81.42857142857143
2021-04-15,8418.0,81.42857142857143
2021-04-16,8418.0,81.42857142857143
2021-04-17,8418.0,81.42857142857143
2021-04-18,8418.0,81.42857142857143
2021-04-19,8281.714285714286,75.42857142857143
2021-04-20,8281.714285714286,75.42857142857143
2021-04-21,8281.714285714286,75.42857142857143
2021-04-22,8281.714285714286,75.42857142857143
2021-04-23,8281.714285714286,75.42857142857143
2021-04-24,8281.714285714286,75.42857142857143
2021-04-25,8281.714285714286,75.42857142857143
2021-04-26,7554.285714285715,64.71428571428571
2021-04-27,7554.285714285715,64.71428571428571
2021-04-28,7554.285714285715,64.71428571428571
2021-04-29,7554.285714285715,64.71428571428571
2021-04-30,7554.285714285715,64.71428571428571
2021-05-01,7554.285714285715,64.71428571428571
2021-05-02,7554.285714285715,64.71428571428571
2021-05-03,5987.285714285715,65.42857142857143
2021-05-04,5987.285714285715,65.42857142857143
2021-05-05,5987.285714285715,65.42857142857143
2021-05-06,5987.285714285715,65.42857142857143
2021-05-07,5987.285714285715,65.42857142857143
2021-05-08,5987.285714285715,65.42857142857143
2021-05-09,5987.285714285715,65.42857142857143
2021-05-10,4957.571428571428,51.857142857142854
2021-05-11,4957.571428571428,51.857142857142854
2021-05-12,4957.571428571428,51.857142857142854
2021-05-13,4957.571428571428,51.857142857142854
2021-05-14,4957.571428571428,51.857142857142854
2021-05-15,4957.571428571428,51.857142857142854
2021-05-16,4957.571428571428,51.857142857142854
2021-05-17,4617.285714285715,36.142857142857146
2021-05-18,4617.285714285715,36.142857142857146
2021-05-19,4617.285714285715,36.142857142857146
2021-05-20,4617.285714285715,36.142857142857146
2021-05-21,4617.285714285715,36.142857142857146
2021-05-22,4617.285714285715,36.142857142857146
2021-05-23,4617.285714285715,36.142857142857146
2021-05-24,4397.285714285715,27.285714285714285
2021-05-25,4397.285714285715,27.285714285714285
2021-05-26,4397.285714285715,27.285714285714285
2021-05-27,4397.285714285715,27.285714285714285
2021-05-28,4397.285714285715,27.285714285714285
2021-05-29,4397.285714285715,27.285714285714285
2021-05-30,4397.285714285715,27.285714285714285
2021-05-31,4041.285714285714,29.857142857142858
2021-06-01,4041.285714285714,29.857142857142858
2021-06-02,4041.285714285714,29.857142857142858
2021-06-03,4041.285714285714,29.857142857142858
2021-06-04,4041.285714285714,29.857142857142858
2021-06-05,4041.285714285714,29.857142857142858
2021-06-06,4041.285714285714,29.857142857142858
2021-06-07,3477.8571428571427,20.714285714285715
